수익률,위험도
2.5,0.922547136
2.6,0.922547136
2.8,0.922547136
3,0.922547136
3.2,0.922547136
4.5,0.922547136
1.7,0.767189406
2.1,0.767189406
2.1,0.767189406
2.1,0.767189406
1.4,0.767189406
2,0.767189406
2.1,0.767189406
2.2,0.767189406
2,4.378895374
2,4.378895374
1.9,4.378895374
1.7,4.378895374
2.9,4.378895374
2.9,4.378895374
2.7,4.378895374
2.1,4.378895374
1.7,4.378895374
2.3,4.378895374
2.3,4.378895374
2.3,4.378895374
1.2,4.378895374
1.6,4.378895374
1.6,4.378895374
1.6,4.378895374
1.9,4.378895374
1.9,4.378895374
1.7,4.378895374
1.3,4.378895374
2.2,4.378895374
2.1,4.378895374
2,4.378895374
1.5,4.378895374
2.1,6.394954246
2.5,6.394954246
2.6,6.394954246
2.7,6.394954246
1.4,6.394954246
2.2,6.394954246
2.2,6.394954246
2.2,6.394954246
2,6.394954246
2.5,6.394954246
2.7,6.394954246
3,6.394954246
2,6.394954246
2.5,6.394954246
2.6,6.394954246
2.7,6.394954246
1.6,6.394954246
1.7,6.394954246
1.7,6.394954246
1.7,6.394954246
1.6,0.062169347
2.3,0.062169347
2.6,0.062169347
2.6,0.062169347
2.05,0.176358139
2.05,0.176358139
2.05,0.176358139
2.5,1.197833375
2.7,1.197833375
2.8,1.197833375
2.9,1.197833375
2,1.197833375
2.5,1.197833375
2.6,1.197833375
2.6,1.197833375
1.6,1.197833375
2,1.197833375
2,1.197833375
2,1.197833375
1,1.197833375
0.9,1.197833375
0.9,1.197833375
0.7,1.197833375
1.2,1.197833375
1.1,1.197833375
1.1,1.197833375
2.5,1.197833375
2.6,1.197833375
2.7,1.197833375
2.5,1.197833375
2.6,1.197833375
1,3.115702826
2,3.115702826
2,3.115702826
1,3.115702826
2,3.115702826
2,3.115702826
2,3.115702826
2,3.115702826
1,3.115702826
1,3.115702826
2,3.115702826
2,3.115702826
2,3.835063474
2.4,3.835063474
2.5,3.835063474
2.5,3.835063474
2.5,3.835063474
2.5,3.835063474
2.4,3.835063474
2,3.835063474
2.1,2.239017914
2.3,2.239017914
3,2.239017914
2.5,2.239017914
2.6,2.239017914
2.7,2.239017914
1.3,2.382631424
2.3,2.382631424
2.4,2.382631424
2.4,2.382631424
1.5,2.382631424
1.9,2.382631424
2,2.382631424
2,2.382631424
2.1,2.382631424
2.1,2.382631424
2,2.382631424
1.6,2.382631424
2.5,2.382631424
2.5,2.382631424
2.4,2.382631424
1.4,2.382631424
2.4,2.382631424
2.5,2.382631424
2.5,2.382631424
2.5,2.382631424
2.5,2.382631424
2.4,2.382631424
1.4,2.382631424
2.4,3.224322178
2.4,3.224322178
2.4,3.224322178
2.5,3.224322178
2.4,3.224322178
2.4,3.224322178
2.4,3.224322178
2.5,3.224322178
2.5,3.224322178
2.4,3.224322178
2.4,3.224322178
2.4,3.224322178
2.2,1.249267108
2.3,1.249267108
2.4,1.249267108
2.5,1.249267108
2.3,1.249267108
2.4,1.249267108
2.5,1.249267108
2.6,1.249267108
2.2,5.587246148
2.1,5.587246148
2,5.587246148
1.7,5.587246148
1.8,2.858293303
2.6,2.858293303
2.7,2.858293303
2.8,2.858293303
3,2.858293303
3,2.858293303
2.3,2.858293303
2.3,2.858293303
2.3,2.858293303
1.9,3.96316305
2,3.96316305
2.1,3.96316305
2.2,3.96316305
2.3,6.955572034
2.4,6.955572034
2.5,6.955572034
2.5,6.955572034
2.4,6.955572034
2.4,6.955572034
2.3,6.955572034
2.2,6.955572034
2.3,6.955572034
2.4,6.955572034
2.5,6.955572034
2.5,6.955572034
1.3,1.168115775
1.3,1.168115775
1.3,1.168115775
1,1.168115775
2.1,1.168115775
2.1,1.168115775
2.1,1.168115775
1.6,1.168115775
1.65,1.168115775
2.15,1.168115775
2.15,1.168115775
2.15,1.168115775
1.05,1.168115775
1.35,1.168115775
1.35,1.168115775
1.35,1.168115775
1.3,1.506151654
1.8,1.506151654
1.9,1.506151654
2.1,1.506151654
1.3,1.506151654
1.7,1.506151654
1.7,1.506151654
1.3,1.506151654
2.1,1.506151654
1.9,1.506151654
1.8,1.506151654
1.3,1.506151654
2.9,1.221285348
2.7,1.221285348
2.5,1.221285348
2,1.221285348
2,1.221285348
2.5,1.221285348
2.7,1.221285348
2.9,1.221285348
2,1.221285348
2.5,1.221285348
2.7,1.221285348
2.9,1.221285348
2.3,9.509318402
2.3,9.509318402
2.2,9.509318402
2.1,9.509318402
2.2,9.509318402
2.3,9.509318402
2.4,9.509318402
2.4,9.509318402
2.2,9.509318402
2.3,9.509318402
2.4,9.509318402
2.4,9.509318402
2.1,2.179927995
2.2,2.179927995
2.3,2.179927995
2.1,2.179927995
2.2,2.179927995
2.3,2.179927995
1.7,0.062169347
1.8,0.062169347
1.8,0.062169347
1.8,0.062169347
2.3,5.234106578
2.5,5.234106578
2.6,5.234106578
2.7,5.234106578
2.3,5.234106578
2.5,5.234106578
2.6,5.234106578
2.7,5.234106578
2.7,5.234106578
2.6,5.234106578
2.5,5.234106578
2.3,5.234106578
1.7,1.423074966
2.1,1.423074966
2.1,1.423074966
2.1,1.423074966
1.7,1.423074966
2.1,1.423074966
2.1,1.423074966
2.1,1.423074966
2.1,1.423074966
2.1,1.423074966
2.1,1.423074966
1.7,1.423074966
1.6,1.102282808
2.4,1.102282808
2.5,1.102282808
2.6,1.102282808
2.9,6.307456004
2.7,6.307456004
2.5,6.307456004
2,6.307456004
2.1,6.307456004
2.6,6.307456004
2.8,6.307456004
3,6.307456004
2,8.754393168
2.1,8.754393168
2.1,8.754393168
2.1,8.754393168
2,2.269513968
2.2,2.269513968
2.3,2.269513968
2.3,2.269513968
2,2.269513968
2.2,2.269513968
2.3,2.269513968
2.3,2.269513968
1.6,6.394954246
1.7,6.394954246
1.7,6.394954246
1.7,6.394954246
2.3,1.32500193
2.4,1.32500193
2.5,1.32500193
2.5,1.32500193
2.6,1.32500193
2.6,1.32500193
2.5,1.32500193
2.4,1.32500193
2,2.483512879
2,2.483512879
2,2.483512879
1.9,2.483512879
1.9,2.483512879
1.9,2.483512879
2.3,2.483512879
2.3,2.483512879
2.3,2.483512879
2,2.900726982
2.3,2.900726982
2.5,2.900726982
2.6,2.900726982
2,0.970090135
2.3,0.970090135
2.4,0.970090135
2.5,0.970090135
2,3.888105067
2.6,3.888105067
2.7,3.888105067
2.7,3.888105067
3,3.888105067
3.1,3.888105067
2.8,3.888105067
2.8,3.888105067
2.7,3.888105067
2,3.888105067
1.6,1.600067974
1.6,1.600067974
1.6,1.600067974
2.3,1.600067974
2.2,1.600067974
2.1,1.600067974
1.6,1.600067974
1.6,1.600067974
1.6,1.600067974
2.3,1.600067974
2.2,1.600067974
2.1,1.600067974
1.6,4.721001969
1.8,4.721001969
2,4.721001969
2.2,4.721001969
1.6,4.721001969
1.9,4.721001969
2.1,4.721001969
2.3,4.721001969
1.9,4.721001969
2.1,4.721001969
3.2,4.721001969
1.6,4.721001969
1.9,4.721001969
2.1,4.721001969
2.3,4.721001969
1.9,4.721001969
2.1,4.721001969
3.2,4.721001969
3,4.721001969
2.8,4.721001969
5,4.721001969
1.8,4.721001969
2,4.721001969
3,4.721001969
3,4.721001969
3,4.721001969
1.5,4.721001969
1.707,0
1.608,0
1.299,0
0.963,0
0.695,0
